video_id,video_path,split,exercise_type,quality_label,has_knees_forward,has_knees_inward,knees_forward_segments,knees_inward_segments,annotated_error_segments,frame_count,fps,width,height,duration_seconds
49174_3,videos_squat/49174_3.mp4,train,squat,knees_forward,True,False,"[[0.79, 2.23]]",[],1,87,30.0,480,480,2.9
49175_1,videos_squat/49175_1.mp4,val,squat,knees_forward,True,False,"[[2.83, 5.33]]",[],1,170,30.0,480,480,5.666666666666667
49176_5,videos_squat/49176_5.mp4,val,squat,no_annotated_error,False,False,[],[],0,69,30.0,480,600,2.3
49177_4,videos_squat/49177_4.mp4,train,squat,knees_forward,True,False,"[[1.02, 2.33]]",[],1,77,30.0,480,600,2.566666666666667
49178_11,videos_squat/49178_11.mp4,train,squat,no_annotated_error,False,False,[],[],0,71,30.0,480,600,2.3666666666666667
49182_4,videos_squat/49182_4.mp4,val,squat,multiple_annotated_errors,True,True,"[[1.2, 3.45]]","[[1.93, 3.43]]",2,110,30.0,480,480,3.6666666666666665
49191_4,videos_squat/49191_4.mp4,val,squat,knees_forward,True,False,"[[2.58, 3.28]]",[],1,100,30.0,480,270,3.3333333333333335
49195_1,videos_squat/49195_1.mp4,test,squat,no_annotated_error,False,False,[],[],0,92,30.0,480,600,3.066666666666667
49197_1,videos_squat/49197_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,119,30.0,480,480,3.966666666666667
49203_1,videos_squat/49203_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[3.53, 4.56]]","[[3.03, 4.23]]",2,141,30.0,480,600,4.7
49204_2,videos_squat/49204_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,83,30.0,480,480,2.7666666666666666
49205_1,videos_squat/49205_1.mp4,train,squat,knees_forward,True,False,"[[1.56, 3.08]]",[],1,114,30.0,480,600,3.8
49211_6,videos_squat/49211_6.mp4,train,squat,no_annotated_error,False,False,[],[],0,112,30.0,480,600,3.7333333333333334
49221_1,videos_squat/49221_1.mp4,val,squat,multiple_annotated_errors,True,True,"[[3.35, 4.41]]","[[2.73, 4.03]]",2,139,30.0,480,480,4.633333333333334
49224_5,videos_squat/49224_5.mp4,val,squat,multiple_annotated_errors,True,True,"[[2.37, 3.18]]","[[1.78, 2.66]]",2,97,30.0,480,600,3.2333333333333334
49228_4,videos_squat/49228_4.mp4,train,squat,no_annotated_error,False,False,[],[],0,87,30.0,480,480,2.9
49229_2,videos_squat/49229_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,106,30.0,480,480,3.533333333333333
49233_2,videos_squat/49233_2.mp4,train,squat,knees_forward,True,False,"[[2.24, 4.32]]",[],1,135,30.0,480,480,4.5
49234_2,videos_squat/49234_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,147,30.0,480,600,4.9
49236_1,videos_squat/49236_1.mp4,train,squat,knees_forward,True,False,"[[1.11, 3.76]]",[],1,119,30.0,480,600,3.966666666666667
49240_14,videos_squat/49240_14.mp4,test,squat,no_annotated_error,False,False,[],[],0,73,30.0,480,270,2.433333333333333
49245_3,videos_squat/49245_3.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.47, 2.46]]","[[1.22, 2.74]]",2,111,30.0,480,480,3.7
49250_4,videos_squat/49250_4.mp4,test,squat,multiple_annotated_errors,True,True,"[[3.1, 4.44], [5.04, 6.17]]","[[3.72, 5.12]]",3,188,30.0,480,480,6.266666666666667
49254_8,videos_squat/49254_8.mp4,train,squat,no_annotated_error,False,False,[],[],0,62,30.0,480,480,2.066666666666667
49255_7,videos_squat/49255_7.mp4,train,squat,knees_forward,True,False,"[[0.46, 1.43]]",[],1,61,30.0,480,600,2.033333333333333
49268_1,videos_squat/49268_1.mp4,train,squat,knees_forward,True,False,"[[2.94, 4.06]]",[],1,128,30.0,480,480,4.266666666666667
49269_2,videos_squat/49269_2.mp4,train,squat,knees_forward,True,False,"[[2.48, 3.57]]",[],1,137,30.0,480,600,4.566666666666666
49286_1,videos_squat/49286_1.mp4,train,squat,knees_forward,True,False,"[[0.79, 1.68], [1.88, 3.03]]",[],2,96,30.0,480,480,3.2
49289_3,videos_squat/49289_3.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.84, 3.09], [3.62, 4.08]]","[[2.54, 3.91]]",3,130,30.0,480,600,4.333333333333333
49291_1,videos_squat/49291_1.mp4,train,squat,knees_forward,True,False,"[[1.12, 2.1]]",[],1,79,30.0,480,600,2.6333333333333333
49293_4,videos_squat/49293_4.mp4,train,squat,knees_forward,True,False,"[[0.79, 1.69]]",[],1,64,30.0,480,600,2.1333333333333333
49294_3,videos_squat/49294_3.mp4,train,squat,knees_forward,True,False,"[[1.79, 2.69]]",[],1,113,30.0,480,600,3.7666666666666666
49295_2,videos_squat/49295_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,103,30.0,480,270,3.433333333333333
49309_1,videos_squat/49309_1.mp4,test,squat,knees_forward,True,False,"[[2.74, 3.87]]",[],1,123,30.0,480,480,4.1
49318_4,videos_squat/49318_4.mp4,train,squat,no_annotated_error,False,False,[],[],0,75,30.0,480,600,2.5
49321_5,videos_squat/49321_5.mp4,train,squat,no_annotated_error,False,False,[],[],0,74,30.0,480,480,2.466666666666667
49322_1,videos_squat/49322_1.mp4,train,squat,knees_inward,False,True,[],"[[1.43, 2.36]]",1,80,30.0,480,600,2.6666666666666665
49325_1,videos_squat/49325_1.mp4,train,squat,knees_forward,True,False,"[[0.64, 1.97], [2.76, 3.42]]",[],2,105,30.0,480,600,3.5
49337_7,videos_squat/49337_7.mp4,test,squat,no_annotated_error,False,False,[],[],0,247,30.0,480,480,8.233333333333333
49338_1,videos_squat/49338_1.mp4,val,squat,knees_forward,True,False,"[[7.67, 8.32]]",[],1,256,30.0,480,480,8.533333333333333
49342_1,videos_squat/49342_1.mp4,train,squat,knees_forward,True,False,"[[0.24, 1.31]]",[],1,68,30.0,480,270,2.2666666666666666
49343_4,videos_squat/49343_4.mp4,val,squat,knees_inward,False,True,[],"[[1.81, 2.77]]",1,96,30.0,480,480,3.2
49351_1,videos_squat/49351_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,138,30.0,480,480,4.6
49353_1,videos_squat/49353_1.mp4,train,squat,knees_forward,True,False,"[[1.86, 5.09]]",[],1,164,30.0,480,600,5.466666666666667
49355_1,videos_squat/49355_1.mp4,train,squat,knees_forward,True,False,"[[1.28, 4.01]]",[],1,150,30.0,480,600,5.0
49359_3,videos_squat/49359_3.mp4,train,squat,knees_forward,True,False,"[[2.45, 3.17]]",[],1,131,30.0,480,600,4.366666666666666
49363_1,videos_squat/49363_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,76,30.0,480,480,2.533333333333333
49364_3,videos_squat/49364_3.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.77, 2.27]]","[[1.31, 2.05]]",2,73,30.0,480,480,2.433333333333333
49372_10,videos_squat/49372_10.mp4,train,squat,knees_forward,True,False,"[[1.36, 2.46]]",[],1,80,30.0,480,600,2.6666666666666665
49377_2,videos_squat/49377_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,78,30.0,480,270,2.6
49382_2,videos_squat/49382_2.mp4,train,squat,knees_forward,True,False,"[[0.96, 1.57]]",[],1,82,30.0,480,600,2.7333333333333334
49385_1,videos_squat/49385_1.mp4,train,squat,knees_forward,True,False,"[[1.91, 3.13]]",[],1,100,30.0,480,480,3.3333333333333335
49387_1,videos_squat/49387_1.mp4,train,squat,knees_forward,True,False,"[[3.17, 6.68]]",[],1,212,30.0,480,600,7.066666666666666
49399_1,videos_squat/49399_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[0.61, 1.8]]","[[1.44, 2.24]]",2,116,30.0,480,600,3.8666666666666667
49402_2,videos_squat/49402_2.mp4,val,squat,multiple_annotated_errors,True,True,"[[4.39, 5.47]]","[[3.37, 5.03]]",2,172,30.0,480,600,5.733333333333333
49406_2,videos_squat/49406_2.mp4,test,squat,knees_forward,True,False,"[[1.09, 3.15]]",[],1,105,30.0,480,480,3.5
49408_1,videos_squat/49408_1.mp4,train,squat,knees_forward,True,False,"[[1.26, 2.79]]",[],1,102,30.0,480,480,3.4
49425_1,videos_squat/49425_1.mp4,train,squat,knees_forward,True,False,"[[0.47, 1.57]]",[],1,58,30.0,480,480,1.9333333333333333
49431_1,videos_squat/49431_1.mp4,val,squat,no_annotated_error,False,False,[],[],0,74,30.0,480,480,2.466666666666667
49435_4,videos_squat/49435_4.mp4,train,squat,knees_forward,True,False,"[[2.34, 3.19]]",[],1,104,30.0,480,270,3.466666666666667
49436_5,videos_squat/49436_5.mp4,train,squat,no_annotated_error,False,False,[],[],0,104,30.0,480,600,3.466666666666667
49437_3,videos_squat/49437_3.mp4,test,squat,no_annotated_error,False,False,[],[],0,52,30.0,480,480,1.7333333333333334
49444_5,videos_squat/49444_5.mp4,train,squat,knees_forward,True,False,"[[1.93, 2.68]]",[],1,85,30.0,480,480,2.8333333333333335
49456_4,videos_squat/49456_4.mp4,val,squat,knees_forward,True,False,"[[2.03, 3.26]]",[],1,114,30.0,480,852,3.8
49474_1,videos_squat/49474_1.mp4,train,squat,knees_forward,True,False,"[[1.33, 3.25]]",[],1,193,30.0,480,600,6.433333333333334
49478_1,videos_squat/49478_1.mp4,train,squat,knees_forward,True,False,"[[1.93, 5.46]]",[],1,165,30.0,480,600,5.5
49484_4,videos_squat/49484_4.mp4,val,squat,knees_forward,True,False,"[[0.94, 1.69], [2.1, 2.78]]",[],2,89,30.0,480,600,2.966666666666667
49489_2,videos_squat/49489_2.mp4,train,squat,knees_forward,True,False,"[[0.67, 2.33]]",[],1,79,30.0,480,480,2.6333333333333333
49490_5,videos_squat/49490_5.mp4,train,squat,knees_forward,True,False,"[[0.79, 2.85]]",[],1,113,30.0,480,600,3.7666666666666666
49493_12,videos_squat/49493_12.mp4,train,squat,knees_forward,True,False,"[[0.83, 1.73]]",[],1,70,30.0,480,270,2.3333333333333335
49509_2,videos_squat/49509_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,83,30.0,480,480,2.7666666666666666
49515_5,videos_squat/49515_5.mp4,val,squat,knees_forward,True,False,"[[1.63, 3.35]]",[],1,187,30.0,480,480,6.233333333333333
49516_1,videos_squat/49516_1.mp4,test,squat,knees_forward,True,False,"[[0.58, 3.09]]",[],1,153,30.0,480,480,5.1
49520_2,videos_squat/49520_2.mp4,train,squat,knees_forward,True,False,"[[0.83, 2.44]]",[],1,88,30.0,480,480,2.933333333333333
49523_1,videos_squat/49523_1.mp4,train,squat,knees_forward,True,False,"[[0.74, 3.28]]",[],1,104,30.0,480,480,3.466666666666667
49526_1,videos_squat/49526_1.mp4,train,squat,knees_forward,True,False,"[[1.11, 2.31]]",[],1,86,30.0,480,480,2.8666666666666667
49527_2,videos_squat/49527_2.mp4,train,squat,knees_forward,True,False,"[[0.68, 2.49]]",[],1,86,30.0,480,480,2.8666666666666667
49532_1,videos_squat/49532_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[2.98, 4.01]]","[[2.05, 3.37]]",2,181,30.0,480,600,6.033333333333333
49534_1,videos_squat/49534_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,140,30.0,480,600,4.666666666666667
49536_6,videos_squat/49536_6.mp4,train,squat,no_annotated_error,False,False,[],[],0,102,30.0,480,480,3.4
49539_2,videos_squat/49539_2.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.35, 3.31]]","[[2.22, 3.21]]",2,109,30.0,480,480,3.6333333333333333
49543_1,videos_squat/49543_1.mp4,train,squat,knees_forward,True,False,"[[2.62, 3.65]]",[],1,116,30.0,480,270,3.8666666666666667
49547_5,videos_squat/49547_5.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.85, 1.96], [2.46, 3.16]]","[[1.68, 2.84]]",3,102,30.0,480,600,3.4
49548_1,videos_squat/49548_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.67, 1.7], [2.22, 4.28]]","[[1.51, 3.7]]",3,134,30.0,480,600,4.466666666666667
49557_1,videos_squat/49557_1.mp4,train,squat,knees_forward,True,False,"[[0.75, 3.27]]",[],1,111,30.0,640,800,3.7
49563_8,videos_squat/49563_8.mp4,train,squat,multiple_annotated_errors,True,True,"[[2.31, 3.64]]","[[2.08, 3.38]]",2,187,30.0,480,480,6.233333333333333
49565_5,videos_squat/49565_5.mp4,test,squat,no_annotated_error,False,False,[],[],0,98,30.0,480,600,3.2666666666666666
49567_2,videos_squat/49567_2.mp4,train,squat,knees_forward,True,False,"[[2.22, 3.03]]",[],1,97,30.0,480,600,3.2333333333333334
49569_5,videos_squat/49569_5.mp4,train,squat,knees_forward,True,False,"[[3.54, 5.19]]",[],1,172,30.0,480,270,5.733333333333333
49575_2,videos_squat/49575_2.mp4,train,squat,knees_forward,True,False,"[[2.01, 2.93]]",[],1,88,30.0,480,600,2.933333333333333
49577_3,videos_squat/49577_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,65,30.0,480,480,2.1666666666666665
49586_3,videos_squat/49586_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,89,30.0,480,600,2.966666666666667
49594_1,videos_squat/49594_1.mp4,val,squat,knees_forward,True,False,"[[2.27, 3.06]]",[],1,96,30.0,480,600,3.2
49596_1,videos_squat/49596_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[3.25, 4.31]]","[[2.73, 3.92]]",2,135,30.0,480,600,4.5
49599_1,videos_squat/49599_1.mp4,train,squat,knees_forward,True,False,"[[2.42, 3.26]]",[],1,101,30.0,480,600,3.3666666666666667
49600_2,videos_squat/49600_2.mp4,train,squat,knees_forward,True,False,"[[2.32, 3.18]]",[],1,103,30.0,480,600,3.433333333333333
49609_2,videos_squat/49609_2.mp4,train,squat,knees_forward,True,False,"[[0.84, 1.92]]",[],1,78,30.0,480,480,2.6
49618_2,videos_squat/49618_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,150,30.0,480,600,5.0
49623_7,videos_squat/49623_7.mp4,train,squat,no_annotated_error,False,False,[],[],0,81,30.0,480,480,2.7
49626_1,videos_squat/49626_1.mp4,test,squat,knees_forward,True,False,"[[1.07, 3.95]]",[],1,130,30.0,480,480,4.333333333333333
49628_3,videos_squat/49628_3.mp4,test,squat,knees_forward,True,False,"[[1.07, 2.37]]",[],1,85,30.0,480,600,2.8333333333333335
49629_6,videos_squat/49629_6.mp4,train,squat,no_annotated_error,False,False,[],[],0,64,30.0,480,270,2.1333333333333333
49631_1,videos_squat/49631_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[2.87, 3.87]]","[[2.33, 3.76]]",2,120,30.0,480,600,4.0
49637_3,videos_squat/49637_3.mp4,train,squat,knees_forward,True,False,"[[0.61, 2.03]]",[],1,78,30.0,480,600,2.6
49642_3,videos_squat/49642_3.mp4,train,squat,knees_forward,True,False,"[[2.28, 3.31]]",[],1,112,30.0,480,600,3.7333333333333334
49646_5,videos_squat/49646_5.mp4,train,squat,knees_forward,True,False,"[[1.93, 2.7]]",[],1,93,30.0,480,480,3.1
49655_1,videos_squat/49655_1.mp4,train,squat,knees_forward,True,False,"[[1.18, 2.62]]",[],1,96,30.0,480,600,3.2
49661_1,videos_squat/49661_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,84,30.0,480,480,2.8
49663_1,videos_squat/49663_1.mp4,test,squat,knees_forward,True,False,"[[0.99, 2.88]]",[],1,95,30.0,480,480,3.1666666666666665
49669_1,videos_squat/49669_1.mp4,test,squat,knees_forward,True,False,"[[1.1, 2.26]]",[],1,96,30.0,480,270,3.2
49670_5,videos_squat/49670_5.mp4,test,squat,knees_forward,True,False,"[[0.41, 2.27]]",[],1,72,30.0,480,600,2.4
49694_2,videos_squat/49694_2.mp4,train,squat,knees_forward,True,False,"[[1.26, 1.77], [2.11, 3.19]]",[],2,110,30.0,480,600,3.6666666666666665
49704_2,videos_squat/49704_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,72,30.0,480,480,2.4
49705_2,videos_squat/49705_2.mp4,train,squat,knees_forward,True,False,"[[2.23, 4.0]]",[],1,128,30.0,480,270,4.266666666666667
49708_1,videos_squat/49708_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.39, 2.37], [2.86, 4.34]]","[[1.93, 3.78]]",3,136,30.0,480,600,4.533333333333333
49712_1,videos_squat/49712_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,118,30.0,480,270,3.933333333333333
49715_1,videos_squat/49715_1.mp4,train,squat,knees_inward,False,True,[],"[[1.98, 2.63]]",1,98,30.0,480,600,3.2666666666666666
49716_1,videos_squat/49716_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,112,30.0,480,600,3.7333333333333334
49722_1,videos_squat/49722_1.mp4,train,squat,knees_forward,True,False,"[[0.6, 2.39]]",[],1,75,30.0,480,480,2.5
49724_2,videos_squat/49724_2.mp4,train,squat,knees_forward,True,False,"[[0.98, 3.88]]",[],1,139,30.0,480,480,4.633333333333334
49733_1,videos_squat/49733_1.mp4,train,squat,knees_forward,True,False,"[[0.78, 3.39]]",[],1,110,30.0,480,600,3.6666666666666665
49734_4,videos_squat/49734_4.mp4,val,squat,no_annotated_error,False,False,[],[],0,62,30.0,480,480,2.066666666666667
49736_1,videos_squat/49736_1.mp4,val,squat,knees_forward,True,False,"[[4.04, 5.71]]",[],1,175,30.0,480,480,5.833333333333333
49746_5,videos_squat/49746_5.mp4,train,squat,multiple_annotated_errors,True,True,"[[2.06, 3.31]]","[[1.64, 3.01]]",2,109,30.0,480,600,3.6333333333333333
49769_1,videos_squat/49769_1.mp4,train,squat,knees_forward,True,False,"[[2.72, 3.89]]",[],1,124,30.0,480,480,4.133333333333334
49770_1,videos_squat/49770_1.mp4,train,squat,knees_forward,True,False,"[[1.38, 4.31]]",[],1,131,30.0,480,480,4.366666666666666
49789_8,videos_squat/49789_8.mp4,train,squat,no_annotated_error,False,False,[],[],0,86,30.0,480,270,2.8666666666666667
49802_1,videos_squat/49802_1.mp4,train,squat,knees_forward,True,False,"[[3.82, 5.65]]",[],1,175,30.0,480,600,5.833333333333333
49807_1,videos_squat/49807_1.mp4,val,squat,knees_forward,True,False,"[[4.77, 5.6]]",[],1,265,30.0,480,600,8.833333333333334
49813_4,videos_squat/49813_4.mp4,val,squat,no_annotated_error,False,False,[],[],0,68,30.0,480,480,2.2666666666666666
49817_1,videos_squat/49817_1.mp4,train,squat,knees_forward,True,False,"[[3.96, 4.96]]",[],1,154,30.0,480,480,5.133333333333334
49832_4,videos_squat/49832_4.mp4,val,squat,knees_forward,True,False,"[[0.81, 2.08]]",[],1,75,30.0,480,600,2.5
49833_11,videos_squat/49833_11.mp4,train,squat,no_annotated_error,False,False,[],[],0,66,30.0,480,480,2.2
49834_2,videos_squat/49834_2.mp4,train,squat,knees_forward,True,False,"[[3.17, 4.79]]",[],1,146,30.0,480,480,4.866666666666666
49837_1,videos_squat/49837_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,332,30.0,480,600,11.066666666666666
49848_1,videos_squat/49848_1.mp4,train,squat,knees_inward,False,True,[],"[[1.7, 2.53]]",1,87,30.0,480,600,2.9
49857_1,videos_squat/49857_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.67, 3.27]]","[[1.48, 2.92]]",2,167,30.0,480,600,5.566666666666666
49859_1,videos_squat/49859_1.mp4,test,squat,knees_forward,True,False,"[[0.79, 2.67]]",[],1,112,30.0,480,480,3.7333333333333334
49863_1,videos_squat/49863_1.mp4,val,squat,knees_forward,True,False,"[[2.47, 3.18]]",[],1,97,30.0,480,480,3.2333333333333334
49864_2,videos_squat/49864_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,71,30.0,480,600,2.3666666666666667
49868_1,videos_squat/49868_1.mp4,test,squat,knees_forward,True,False,"[[1.6, 2.73]]",[],1,162,30.0,480,480,5.4
49874_4,videos_squat/49874_4.mp4,test,squat,knees_forward,True,False,"[[0.53, 1.23]]",[],1,50,30.0,480,480,1.6666666666666667
49881_2,videos_squat/49881_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,91,30.0,480,600,3.033333333333333
49891_1,videos_squat/49891_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[0.55, 1.41], [1.91, 2.97]]","[[1.58, 2.53]]",3,94,30.0,480,480,3.1333333333333333
49892_1,videos_squat/49892_1.mp4,val,squat,multiple_annotated_errors,True,True,"[[4.33, 6.44]]","[[3.48, 5.73]]",2,210,30.0,480,600,7.0
49897_1,videos_squat/49897_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[2.62, 3.86]]","[[1.52, 3.4]]",2,118,30.0,480,480,3.933333333333333
49900_2,videos_squat/49900_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,215,30.0,480,480,7.166666666666667
49908_1,videos_squat/49908_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[0.87, 4.01]]","[[2.95, 4.06]]",2,131,30.0,480,270,4.366666666666666
49918_1,videos_squat/49918_1.mp4,train,squat,knees_forward,True,False,"[[3.72, 4.98]]",[],1,157,30.0,480,600,5.233333333333333
49921_3,videos_squat/49921_3.mp4,val,squat,multiple_annotated_errors,True,True,"[[2.46, 2.98]]","[[1.83, 2.77]]",2,98,30.0,480,270,3.2666666666666666
49926_2,videos_squat/49926_2.mp4,test,squat,no_annotated_error,False,False,[],[],0,142,30.0,480,480,4.733333333333333
49929_4,videos_squat/49929_4.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.6, 1.14], [2.02, 2.71]]","[[1.26, 2.24]]",3,87,30.0,480,600,2.9
49932_8,videos_squat/49932_8.mp4,train,squat,knees_forward,True,False,"[[2.58, 3.59]]",[],1,119,30.0,480,480,3.966666666666667
49943_2,videos_squat/49943_2.mp4,test,squat,multiple_annotated_errors,True,True,"[[3.46, 4.14]]","[[2.67, 3.94]]",2,131,30.0,480,250,4.366666666666666
49945_1,videos_squat/49945_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[2.55, 4.93]]","[[2.95, 4.49]]",2,155,30.0,480,600,5.166666666666667
49947_1,videos_squat/49947_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[3.17, 5.74]]","[[2.39, 4.72]]",2,207,30.0,480,270,6.9
49949_2,videos_squat/49949_2.mp4,test,squat,no_annotated_error,False,False,[],[],0,114,30.0,480,600,3.8
49951_5,videos_squat/49951_5.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.47, 5.14]]","[[2.84, 4.69]]",2,162,30.0,480,270,5.4
49954_1,videos_squat/49954_1.mp4,train,squat,knees_forward,True,False,"[[4.36, 4.65]]",[],1,143,30.0,480,270,4.766666666666667
49956_1,videos_squat/49956_1.mp4,test,squat,no_annotated_error,False,False,[],[],0,134,30.0,480,600,4.466666666666667
49957_1,videos_squat/49957_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[2.37, 2.88], [3.49, 4.68]]","[[3.05, 4.42]]",3,146,30.0,480,480,4.866666666666666
49968_1,videos_squat/49968_1.mp4,train,squat,knees_forward,True,False,"[[3.34, 4.26]]",[],1,136,30.0,480,270,4.533333333333333
49971_1,videos_squat/49971_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,114,30.0,480,600,3.8
49975_2,videos_squat/49975_2.mp4,test,squat,multiple_annotated_errors,True,True,"[[5.76, 8.97]]","[[5.02, 6.82]]",2,283,30.0,480,480,9.433333333333334
49977_1,videos_squat/49977_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,196,30.0,480,600,6.533333333333333
49980_1,videos_squat/49980_1.mp4,val,squat,knees_forward,True,False,"[[4.24, 5.34]]",[],1,170,30.0,480,480,5.666666666666667
49986_4,videos_squat/49986_4.mp4,train,squat,no_annotated_error,False,False,[],[],0,194,30.0,480,270,6.466666666666667
49989_2,videos_squat/49989_2.mp4,train,squat,knees_forward,True,False,"[[0.47, 1.48]]",[],1,51,30.0,480,600,1.7
49998_5,videos_squat/49998_5.mp4,train,squat,knees_inward,False,True,[],"[[2.04, 2.63]]",1,91,30.0,480,480,3.033333333333333
50001_7,videos_squat/50001_7.mp4,train,squat,no_annotated_error,False,False,[],[],0,74,30.0,480,480,2.466666666666667
50002_2,videos_squat/50002_2.mp4,train,squat,knees_forward,True,False,"[[2.35, 3.43]]",[],1,109,30.0,480,600,3.6333333333333333
50004_4,videos_squat/50004_4.mp4,train,squat,no_annotated_error,False,False,[],[],0,60,30.0,480,480,2.0
50008_1,videos_squat/50008_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,95,30.0,480,480,3.1666666666666665
50024_2,videos_squat/50024_2.mp4,train,squat,knees_forward,True,False,"[[2.04, 2.76]]",[],1,129,30.0,480,480,4.3
50026_6,videos_squat/50026_6.mp4,val,squat,no_annotated_error,False,False,[],[],0,58,30.0,480,600,1.9333333333333333
50027_5,videos_squat/50027_5.mp4,train,squat,knees_forward,True,False,"[[0.89, 3.52]]",[],1,122,30.0,480,480,4.066666666666666
50032_1,videos_squat/50032_1.mp4,val,squat,multiple_annotated_errors,True,True,"[[0.72, 1.82]]","[[1.55, 2.78]]",2,95,30.0,480,600,3.1666666666666665
50033_2,videos_squat/50033_2.mp4,test,squat,knees_forward,True,False,"[[2.52, 3.32]]",[],1,104,30.0,480,480,3.466666666666667
50035_2,videos_squat/50035_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,78,30.0,480,480,2.6
50037_3,videos_squat/50037_3.mp4,train,squat,knees_forward,True,False,"[[2.16, 4.07]]",[],1,133,30.0,480,600,4.433333333333334
50041_3,videos_squat/50041_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,105,30.0,480,270,3.5
50044_2,videos_squat/50044_2.mp4,train,squat,knees_forward,True,False,"[[0.91, 1.91]]",[],1,81,30.0,480,480,2.7
50048_6,videos_squat/50048_6.mp4,test,squat,multiple_annotated_errors,True,True,"[[2.22, 2.82]]","[[1.77, 2.6]]",2,92,30.0,480,600,3.066666666666667
50049_1,videos_squat/50049_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,99,30.0,480,600,3.3
50051_4,videos_squat/50051_4.mp4,val,squat,multiple_annotated_errors,True,True,"[[3.06, 3.62]]","[[2.45, 3.42]]",2,114,30.0,480,600,3.8
50060_2,videos_squat/50060_2.mp4,train,squat,knees_forward,True,False,"[[2.35, 3.02]]",[],1,116,30.0,480,600,3.8666666666666667
50063_2,videos_squat/50063_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,87,30.0,480,600,2.9
50071_2,videos_squat/50071_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,141,30.0,480,480,4.7
50073_4,videos_squat/50073_4.mp4,train,squat,knees_forward,True,False,"[[1.03, 3.23]]",[],1,106,30.0,480,600,3.533333333333333
50081_2,videos_squat/50081_2.mp4,train,squat,knees_forward,True,False,"[[0.59, 1.81]]",[],1,62,30.0,480,480,2.066666666666667
50091_1,videos_squat/50091_1.mp4,val,squat,knees_forward,True,False,"[[0.71, 1.73]]",[],1,86,30.0,480,480,2.8666666666666667
50099_1,videos_squat/50099_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,112,30.0,480,480,3.7333333333333334
50111_9,videos_squat/50111_9.mp4,val,squat,knees_forward,True,False,"[[1.99, 2.81]]",[],1,88,30.0,480,270,2.933333333333333
50113_1,videos_squat/50113_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,93,30.0,480,600,3.1
50114_6,videos_squat/50114_6.mp4,train,squat,no_annotated_error,False,False,[],[],0,63,30.0,480,480,2.1
50115_5,videos_squat/50115_5.mp4,train,squat,no_annotated_error,False,False,[],[],0,116,30.0,480,480,3.8666666666666667
50118_3,videos_squat/50118_3.mp4,train,squat,knees_inward,False,True,[],"[[2.07, 3.35]]",1,111,30.0,480,600,3.7
